-4.53636,0.960275,$system=fill_all
-5.06487,1,$system=fill_all
-5.01368,0.9501,$system=fill_all
-5.23934,1,$system=fill_all
-5.40015,1,$system=fill_all
-5.22825,0.842068,$system=fill_all
-5.51633,1,$system=fill_all
-5.55862,1,$system=fill_all
-5.26194,0.743277,$system=fill_all
-5.4058,1,$system=fill_all
-5.06468,0.710975,$system=fill_all
-5.21604,1,$system=fill_intens
-5.32306,1,$system=fill_intens
-5.72428,1,$system=fill_intens
-5.50675,0.8045,$system=fill_intens
-5.62964,1,$system=fill_intens
-5.9343,1,$system=fill_intens
-5.90057,0.966834,$system=fill_intens
-6.13641,1,$system=fill_intens
-5.96728,0.8444,$system=fill_intens
-5.88796,0.923743,$system=fill_intens
-5.92605,1,$system=fill_intens
-6.04435,1,$system=fill_intens
-6.30051,1,$system=fill_intens
-6.56636,1,$system=fill_intens
-6.59759,1,$system=fill_intens
-6.59527,0.997688,$system=fill_intens
-6.41277,0.833177,$system=fill_intens
-6.4821,1,$system=fill_intens
-6.75073,1,$system=fill_intens
-6.83405,1,$system=fill_intens
-6.73664,0.907182,$system=fill_intens
-5.36602,1,$system=fill_intens
-5.24786,0.888548,$system=fill_intens
-5.79547,1,$system=fill_intens
-5.65609,0.869897,$system=fill_jointIntens
-5.26896,0.679003,$system=fill_jointIntens
-5.74147,1,$system=fill_jointIntens
-6.46117,1,$system=fill_jointIntens
-6.58755,1,$system=fill_jointIntens
-6.61122,1,$system=fill_jointIntens
-6.19133,0.65712,$system=fill_jointIntens
-6.57791,1,$system=fill_jointIntens
-6.87697,1,$system=fill_jointIntens
-6.76115,0.890639,$system=fill_jointIntens
-6.72972,0.969053,$system=fill_jointIntens
-6.52092,0.811564,$system=fill_jointIntens
-6.33214,0.827966,$system=fill_jointIntens
-6.26543,0.935466,$system=fill_jointIntens
-6.46767,1,$system=fill_jointIntens
-6.56264,1,$system=fill_jointIntens
-6.32847,0.791229,$system=fill_jointIntens
-6.12568,0.816454,$system=fill_jointIntens
-6.7535,1,$system=fill_jointIntens
-6.6356,0.888793,$system=fill_jointIntens
-4.89637,1,$system=fill_jointIntens
-5.10363,1,$system=fill_jointIntens
-5.35865,1,$system=fill_jointIntens
-5.49353,1,$system=fill_jointIntens
-6.24674,1,$system=fill_jointIntens
-6.24546,0.998719,$system=fill_uniformIntens
-6.14405,0.903569,$system=fill_uniformIntens
-6.02585,0.888517,$system=fill_uniformIntens
-6.10721,1,$system=fill_uniformIntens
-5.59485,0.599077,$system=fill_uniformIntens
-5.26557,0.719446,$system=fill_uniformIntens
-4.85764,0.66502,$system=fill_uniformIntens
-5.38822,1,$system=fill_uniformIntens
-5.45425,1,$system=fill_uniformIntens
-5.31466,0.869718,$system=fill_uniformIntens
-5.73033,1,$system=fill_uniformIntens
-5.65779,0.930035,$system=fill_uniformIntens
-6.04355,1,$system=fill_uniformIntens
-6.42751,1,$system=fill_uniformIntens
-4.76587,0.975113,$system=fill_uniformIntens
-4.85457,1,$system=fill_uniformIntens
-4.96635,1,$system=fill_uniformIntens
-4.94796,0.981779,$system=fill_uniformIntens
-5.02395,1,$system=fill_uniformIntens
-4.99899,0.975353,$system=fill_uniformIntens
-5.07757,1,$system=fill_uniformIntens
-5.02676,0.950452,$system=fill_uniformIntens
-5.02131,0.994567,$system=fill_uniformIntens
-5.06587,1,$system=fill_uniformIntens
-5.22064,1,$system=hallway_all
-5.18815,0.968036,$system=hallway_all
-5.17677,0.988686,$system=hallway_all
-5.11227,0.937536,$system=hallway_all
-4.98163,0.877528,$system=hallway_all
-4.91238,0.933099,$system=hallway_all
-4.86489,0.953614,$system=hallway_all
-4.82935,0.965084,$system=hallway_all
-4.92002,1,$system=hallway_all
-4.93073,1,$system=hallway_all
-5.04619,1,$system=hallway_all
-5.04034,0.994175,$system=hallway_all
-5.02808,0.987809,$system=hallway_all
-5.02499,0.996914,$system=hallway_all
-4.79883,1,$system=hallway_all
-4.79755,0.998721,$system=hallway_all
-4.84941,1,$system=hallway_all
-4.8697,1,$system=hallway_all
-4.68334,0.829978,$system=hallway_all
-4.55693,0.881251,$system=hallway_all
-4.57609,1,$system=hallway_all
-4.62771,1,$system=hallway_all
-4.68076,1,$system=hallway_all
-4.6656,0.98496,$system=hallway_all
-4.66034,0.994747,$system=hallway_intens
-4.67063,1,$system=hallway_intens
-4.62139,0.951949,$system=hallway_intens
-4.55737,0.937985,$system=hallway_intens
-4.4875,0.932517,$system=hallway_intens
-4.4875,1,$system=hallway_intens
-4.5701,1,$system=hallway_intens
-4.49057,0.923551,$system=hallway_intens
-4.49665,1,$system=hallway_intens
-4.53995,1,$system=hallway_intens
-4.62989,1,$system=hallway_intens
-4.68323,1,$system=hallway_intens
-4.56376,0.887393,$system=hallway_intens
-4.54549,0.981892,$system=hallway_intens
-4.85771,1,$system=hallway_intens
-4.80468,0.948352,$system=hallway_intens
-4.76558,0.961647,$system=hallway_intens
-4.76329,0.997712,$system=hallway_intens
-4.80281,1,$system=hallway_intens
-4.90757,1,$system=hallway_intens
-4.8255,0.921211,$system=hallway_intens
-4.80599,0.980675,$system=hallway_intens
-4.69514,0.895073,$system=hallway_intens
-4.63079,0.937678,$system=hallway_intens
-4.63331,1,$system=hallway_intens
-4.58727,0.954998,$system=hallway_jointIntens
-4.68952,1,$system=hallway_jointIntens
-4.57911,0.895465,$system=hallway_jointIntens
-4.58352,1,$system=hallway_jointIntens
-4.6494,1,$system=hallway_jointIntens
-4.67665,1,$system=hallway_jointIntens
-4.70704,1,$system=hallway_jointIntens
-4.68954,0.982654,$system=hallway_jointIntens
-4.75216,1,$system=hallway_jointIntens
-4.90954,1,$system=hallway_jointIntens
-4.96511,1,$system=hallway_jointIntens
-5.00568,1,$system=hallway_jointIntens
-5.03613,1,$system=hallway_jointIntens
-4.75622,0.965748,$system=hallway_jointIntens
-4.65794,0.906396,$system=hallway_jointIntens
-4.65097,0.993057,$system=hallway_jointIntens
-4.53087,0.886831,$system=hallway_jointIntens
-4.54574,1,$system=hallway_jointIntens
-4.4875,0.943427,$system=hallway_jointIntens
-4.4875,1,$system=hallway_jointIntens
-4.55383,1,$system=hallway_jointIntens
-4.4875,0.93582,$system=hallway_jointIntens
-4.61905,1,$system=hallway_jointIntens
-4.58965,0.971025,$system=hallway_uniformIntens
-4.64023,1,$system=hallway_uniformIntens
-4.74311,1,$system=hallway_uniformIntens
-4.72271,0.979802,$system=hallway_uniformIntens
-4.64981,0.929701,$system=hallway_uniformIntens
-4.73415,1,$system=hallway_uniformIntens
-4.81958,1,$system=hallway_uniformIntens
-4.94774,1,$system=hallway_uniformIntens
-4.88125,0.935675,$system=hallway_uniformIntens
-4.94578,1,$system=hallway_uniformIntens
-4.97325,1,$system=hallway_uniformIntens
-4.90774,0.936591,$system=hallway_uniformIntens
-4.83585,0.930631,$system=hallway_uniformIntens
-4.78701,0.952338,$system=hallway_uniformIntens
-3.55764,0.291292,$system=hallway_uniformIntens
-3.92927,1,$system=hallway_uniformIntens
-5.08899,1,$system=hallway_uniformIntens
-4.71278,0.686454,$system=hallway_uniformIntens
-4.86633,1,$system=hallway_uniformIntens
-4.88231,1,$system=hallway_uniformIntens
-5.1767,1,$system=hallway_uniformIntens
-6.12585,1,$system=hallway_uniformIntens
-6.2111,1,$system=hallway_uniformIntens
-5.79989,0.662843,$system=key_all
-5.17143,0.533414,$system=key_all
-4.91529,0.774031,$system=key_all
-4.25869,0.518612,$system=key_all
-4.30432,1,$system=key_all
-5.21814,1,$system=key_all
-4.73939,0.619555,$system=key_all
-3.87786,0.422515,$system=key_all
-4.38027,1,$system=key_all
-4.3399,0.960427,$system=key_all
-5.55453,1,$system=key_all
-5.74095,1,$system=key_all
-5.8458,1,$system=key_all
-5.71795,0.879983,$system=key_all
-5.48924,0.795566,$system=key_all
-6.4776,1,$system=key_all
-7.15509,1,$system=key_all
-7.84355,1,$system=key_all
-7.89921,1,$system=key_all
-8.76783,1,$system=key_all
-8.24217,0.591165,$system=key_intens
-9.27029,1,$system=key_intens
-8.42826,0.430836,$system=key_intens
-8.45638,1,$system=key_intens
-8.59595,1,$system=key_intens
-8.80036,1,$system=key_intens
-10.1715,1,$system=key_intens
-10.5774,1,$system=key_intens
-10.4169,0.851669,$system=key_intens
-9.77076,0.524073,$system=key_intens
-4.67896,0.893946,$system=key_intens
-4.38682,0.746669,$system=key_intens
-5.3184,1,$system=key_intens
-5.20505,0.892842,$system=key_intens
-6.21923,1,$system=key_intens
-7.1414,1,$system=key_intens
-7.17339,1,$system=key_intens
-6.52329,0.521995,$system=key_intens
-7.60242,1,$system=key_intens
-7.14955,0.635796,$system=key_intens
-6.93777,0.809143,$system=key_jointIntens
-7.8572,1,$system=key_jointIntens
-7.7016,0.855896,$system=key_jointIntens
-8.17373,1,$system=key_jointIntens
-8.45419,1,$system=key_jointIntens
-7.8397,0.540915,$system=key_jointIntens
-6.76431,1,$system=key_jointIntens
-7.69293,1,$system=key_jointIntens
-9.1198,1,$system=key_jointIntens
-8.1558,0.381364,$system=key_jointIntens
-7.91646,0.787146,$system=key_jointIntens
-7.28974,0.534342,$system=key_jointIntens
-6.48118,0.445499,$system=key_jointIntens
-8.25581,1,$system=key_jointIntens
-8.24505,0.989293,$system=key_jointIntens
-9.15041,1,$system=key_uniformIntens
-9.25919,1,$system=key_uniformIntens
-9.37291,1,$system=key_uniformIntens
-9.2144,0.853409,$system=key_uniformIntens
-9.28132,1,$system=key_uniformIntens
-10.223,1,$system=key_uniformIntens
-10.3303,1,$system=key_uniformIntens
-10.9548,1,$system=key_uniformIntens
-11.5322,1,$system=key_uniformIntens
-4.7952,1,$system=key_uniformIntens
-4.78624,0.991084,$system=key_uniformIntens
-4.78101,0.994786,$system=key_uniformIntens
-4.84668,1,$system=key_uniformIntens
-4.89568,1,$system=key_uniformIntens
-4.91039,1,$system=key_uniformIntens
-4.88182,0.971839,$system=key_uniformIntens
-4.83543,0.954662,$system=rim_all
-4.81223,0.977075,$system=rim_all
-4.73933,0.929686,$system=rim_all
-4.78542,1,$system=rim_all
-4.75096,0.96613,$system=rim_all
-4.72625,0.975596,$system=rim_all
-4.72883,1,$system=rim_all
-4.72625,0.997424,$system=rim_all
-4.7937,1,$system=rim_all
-4.85817,1,$system=rim_all
-4.85925,1,$system=rim_all
-4.90702,1,$system=rim_all
-4.96801,1,$system=rim_all
-4.91876,0.951936,$system=rim_all
